Product Name,SKU,Description,Image URL,Product URL
"Nike Mercurial Superfly 10 Academy FG/MG
United Pack",HF1601-500,,https://images.stockx.com/images/Nike-Mercurial-Superfly-10-Academy-FG-MG-United-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-superfly-10-academy-fg-mg-united-pack
"Nike Tiempo Legend 9 Elite FG
Shadow Pack",CZ8482-001,"The Nike Tiempo Legend 9 Elite FG Shadow Pack is a lightweight, Firm Ground soccer cleat designed to up your game as you attack on the pitch.

This elite soccer cleat features a black k-leather upper with perforations to enhance airflow and soft foam pods underneath the leather that enhance precision. To make this shoe comfortable with every step and strike, the insole is cushioned in the mesh tongue is adaptive. The Quadfit mesh lining is also enhanced with foam pods for comfort. The black sole plate has been updated for stability and fitted with studs with blue tips for grip on the firm ground.

Our favorite stand-out aspect of this elite shoe is the branding in hits of white that adds contrast to this otherwise all-black shoe: Tiempo branding on the lateral side and heel tab and the backward Nike swoosh on the medial collar. The Nike Tiempo Legend 9 Elite FG Shadow Pack was released on September 1, 2022 for an original retail price of $230.",https://images.stockx.com/360/Nike-Tiempo-Legend-9-Elite-FG-Shadow-Pack/Images/Nike-Tiempo-Legend-9-Elite-FG-Shadow-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-9-elite-fg-shadow-pack
"Nike Phantom GX 2 Academy TF
Blue Fury White",FJ2577-400,,https://images.stockx.com/images/Nike-Phantom-GX-2-Academy-TF-Blue-Fury-White.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-gx-2-academy-tf-blue-fury-white
"Nike Air Zoom Infinity Tour 2
US Open",HM9678-100,,https://images.stockx.com/images/Nike-Air-Zoom-Infinity-Tour-2-US-Open.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-zoom-infinity-tour-2-us-open
"Nike Mercurial Superfly 10 Academy AG
Mad Energy Pack",FQ8329-800,,https://images.stockx.com/images/Nike-Mercurial-Superfly-10-Academy-AG-Mad-Energy-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-superfly-10-academy-ag-mad-energy-pack
"Nike Mercurial Vapor 16 Elite AG
Mad Voltage Pack",FQ8693-700,,https://images.stockx.com/images/Nike-Mercurial-Vapor-16-Elite-AG-Mad-Voltage-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-vapor-16-elite-ag-mad-voltage-pack
"Nike Tiempo Legend 10 Elite FG
Ready Pack",DV4328-100,,https://images.stockx.com/360/Nike-Tiempo-Legend-10-Elite-FG-Ready-Pack/Images/Nike-Tiempo-Legend-10-Elite-FG-Ready-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-elite-fg-ready-pack
"Nike Clogposite
Light Army",HF2900-300,,https://images.stockx.com/360/Nike-Clogposite-Light-Army/Images/Nike-Clogposite-Light-Army/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-clogposite-light-army
"Nike Air Rift
Triple Black Satin (Women's)",IH1990-010,,https://images.stockx.com/images/Nike-Air-Rift-Triple-Black-Satin-Womens.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-rift-triple-black-satin-womens
"Nike Tiempo Legend 10 Elite FG
Black Deep Jungle",DV4328-002,,https://images.stockx.com/360/Nike-Tiempo-Legend-10-Elite-FG-Black-Deep-Jungle/Images/Nike-Tiempo-Legend-10-Elite-FG-Black-Deep-Jungle/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-elite-fg-black-deep-jungle
"Nike Clogposite
Chrome",FQ8257-002,"Get futuristic with the Nike Clogposite Chrome. Slick, sleek, and superbly comfortable, these clog-styled shoes give a fresh take on the clog and mule silhouette while providing a breathable footwear solution that doesn’t skimp on style.

With a silver and black finish, the Clogposite lifestyle sliders bring an effortlessly futuristic look to streetwear. With mesh side paneling for breathability and a stylish black foam upper sitting on top of the silver base of the shoe, these metallic shoes have the signature Nike check mark embossed twice on both shoes. While the contrast between black and chrome is a decisive match, Nike has added a fresh color accent of light blue to the rubber sole, providing excellent traction.

We love how fashion-forward these Nike Clogposite shoes are with their close attention to detail on the upper molds. In bold chrome, it stands out from the crowd and is wearable all day, too. The Nike Clogposite Chrome was released on 22 August 2024 and retailed at $140.",https://images.stockx.com/360/Nike-Clogposite-Chrome/Images/Nike-Clogposite-Chrome/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-clogposite-chrome
"Nike ZoomX Victory 2 Prototype
White Total Orange",HF7642-100,,https://images.stockx.com/360/Nike-ZoomX-Victory-2-Prototype-White-Total-Orange/Images/Nike-ZoomX-Victory-2-Prototype-White-Total-Orange/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoomx-victory-2-prototype-white-total-orange
"Nike Mercurial Vapor 15 Elite FG
Shadow Pack",DJ4978-040,,https://images.stockx.com/360/Nike-Mercurial-Vapor-15-Elite-FG-Shadow-Pack/Images/Nike-Mercurial-Vapor-15-Elite-FG-Shadow-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-vapor-15-elite-fg-shadow-pack
"Nike Tiempo Legend 10 Elite FG
Electric Pack Olympic Safari",FQ3249-900,,https://images.stockx.com/360/Nike-Tiempo-Legend-10-Elite-FG-Electric-Pack-Olympic-Safari/Images/Nike-Tiempo-Legend-10-Elite-FG-Electric-Pack-Olympic-Safari/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-elite-fg-electric-pack-olympic-safari
"Nike Zoom Mercurial Superfly 10 Elite FG
Kylian Mbappé Pack",FQ8692-800,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Superfly-10-Elite-FG-Kylian-Mbappe-Pack/Images/Nike-Zoom-Mercurial-Superfly-10-Elite-FG-Kylian-Mbappe-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-superfly-10-elite-fg-kylian-mbappe-pack
"Nike Tiempo Legend 10 Pro AG
Metallic Silver Volt Black",DV4334-001,,https://images.stockx.com/images/Nike-Tiempo-Legend-10-Pro-AG-Metallic-Silver-Volt-Black.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-pro-ag-metallic-silver-volt-black
"Nike Mercurial Vapor 16 Academy AG
Mad Energy Pack",FQ8364-800,,https://images.stockx.com/images/Nike-Mercurial-Vapor-16-Academy-AG-Mad-Energy-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-vapor-16-academy-ag-mad-energy-pack
"Nike Magmascape SP
sacai Light British Tan",FN0563-200,,https://images.stockx.com/360/Nike-Magmascape-SP-sacai-Light-British-Tan/Images/Nike-Magmascape-SP-sacai-Light-British-Tan/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-magmascape-sp-sacai-light-british-tan
"Nike Phantom Luna 2 Elite FG
Electric Pack Olympic Safari",FN8002-900,,https://images.stockx.com/360/Nike-Phantom-Luna-2-Elite-FG-Electric-Pack-Olympic-Safari/Images/Nike-Phantom-Luna-2-Elite-FG-Electric-Pack-Olympic-Safari/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-luna-2-elite-fg-electric-pack-olympic-safari
"Nike Air Rift
Sail (Women's)",HM8288-101,,https://images.stockx.com/images/Nike-Air-Rift-Sail-Womens.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-rift-sail-womens
"Nike Mercurial Superfly 9 Elite FG
Shadow Pack",DJ4977-040,,https://images.stockx.com/360/Nike-Mercurial-Superfly-9-Elite-FG-Shadow-Pack/Images/Nike-Mercurial-Superfly-9-Elite-FG-Shadow-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-superfly-9-elite-fg-shadow-pack
"Nike Phantom GX 2 Elite FG
Metallic Gold Coin",FJ2559-100,,https://images.stockx.com/360/Nike-Phantom-GX-2-Elite-FG-Metallic-Gold-Coin/Images/Nike-Phantom-GX-2-Elite-FG-Metallic-Gold-Coin/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-gx-2-elite-fg-metallic-gold-coin
"Nike Gripknit Phantom GX Elite Dynamic Fit FG
Ready Pack",DC9969-600,,https://images.stockx.com/images/Nike-Gripknit-Phantom-GX-Elite-Dynamic-Fit-FG-Ready-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-gripknit-phantom-gx-elite-dynamic-fit-fg-ready-pack
"Nike Mercurial Superfly 10 Academy TF
Kylian Mbappe",FQ8333-800,,https://images.stockx.com/images/Nike-Mercurial-Superfly-10-Academy-TF-Kylian-Mbappe.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-superfly-10-academy-tf-kylian-mbappe
"Nike Vapor Edge 360 DT Cleat
White Black",HJ3360-100,"The Nike Vapor Edge 360 DT Cleat White Black is a football boot designed for American football released as part of coach Deion Sanders signature Nike line in a white, black, and gold color palette.

This cleat pulls design inspiration from the original version that was released in 1996 and adds innovative sports performance technology, such as the full foot Vapor Edge plate for speed and support, to elevate its functionality. There are multidirectional studs for quick moves on the field and the mesh bootie ensures a seamless fit. As for its visual appearance, the black and white upper boasts a flame-like motif and there are Nike Swooshes strategically placed throughout while Sander’s inspiring mantra appears underfoot on the insole.

StockX experts think that the Nike Vapor Edge 360 DT Cleat White Black’s sleek design combined with the attention to comfort and performance enhancing aspects is what makes it so appealing. Released on August 16, 2024, this cleat retailed for $220.",https://images.stockx.com/360/Nike-Vapor-Edge-360-DT-Cleat-White-Black/Images/Nike-Vapor-Edge-360-DT-Cleat-White-Black/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-vapor-edge-360-dt-cleat-white-black
"Nike Tiempo Legend 10 Elite AG-Pro
Metallic Silver Volt Black",DV4330-001,,https://images.stockx.com/images/Nike-Tiempo-Legend-10-Elite-AG-Pro-Metallic-Silver-Volt-Black.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-elite-ag-pro-metallic-silver-volt-black
"Nike Air Rift
Photon Dust (Women's)",HQ1474-001,,https://images.stockx.com/360/Nike-Air-Rift-Photon-Dust-Womens/Images/Nike-Air-Rift-Photon-Dust-Womens/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-rift-photon-dust-womens
"Nike Tiempo Legend 10 Elite FG
Mad Ready Pack",DV4328-700,,https://images.stockx.com/images/Nike-Tiempo-Legend-10-Elite-FG-Peak-Ready-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-elite-fg-peak-ready-pack
"Nike x Hyperice Hyperboot
Black",65000-001,,https://images.stockx.com/360/Nike-x-Hyperice-Hyperboot-Black/Images/Nike-x-Hyperice-Hyperboot-Black/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-x-hyperice-hyperboot-black
"Nike ACG Air Zoom Gaiadome Gore-Tex
Vintage Green",DD2858-300,,https://images.stockx.com/360/Nike-ACG-Air-Zoom-Gaiadome-Gore-Tex-Vintage-Green/Images/Nike-ACG-Air-Zoom-Gaiadome-Gore-Tex-Vintage-Green/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-acg-air-zoom-gaiadome-gore-tex-vintage-green
"Nike Air Max Koko SE
Pink Foam (Women's)",HJ9651-600,,https://images.stockx.com/images/Nike-Air-Max-Koko-SE-Pink-Foam-Womens.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-koko-se-pink-foam-womens
"Nike Victory Tour 4
Justin Timberlake Raggio Di Sole (Wide)",HM5803-100,,https://images.stockx.com/images/Nike-Victory-Tour-4-Justin-Timberlake-Raggio-Di-Sole-Wide.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-victory-tour-4-justin-timberlake-raggio-di-sole-wide
"Nike Mercurial Vapor 16 Elite AG
Mad Energy Pack",FQ8693-800,,https://images.stockx.com/360/Nike-Mercurial-Vapor-16-Elite-AG-Mad-Energy-Pack/Images/Nike-Mercurial-Vapor-16-Elite-AG-Mad-Energy-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-vapor-16-elite-ag-mad-energy-pack
"Nike Zoom Mercurial Superfly 9 Elite FG
Peak Ready Pack",DJ4977-300,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Superfly-9-Elite-FG-Peak-Ready-Pack/Images/Nike-Zoom-Mercurial-Superfly-9-Elite-FG-Peak-Ready-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-superfly-9-elite-fg-peak-ready-pack
"Nike Clogposite
Bright Cactus",FQ8257-300,,https://images.stockx.com/360/Nike-Clogposite-Bright-Cactus/Images/Nike-Clogposite-Bright-Cactus/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-clogposite-bright-cactus
"Nike ReactX Rejuven8
Rose Gold (Women's)",HV5062-602,,https://images.stockx.com/images/Nike-ReactX-Rejuven8-Rose-Gold-Womens.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-reactx-rejuven8-rose-gold-womens
"Nike ReactX Rejuven8
Khaki (GS)",IF1746-200,,https://images.stockx.com/images/Nike-ReactX-Rejuven8-Khaki-GS.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-reactx-rejuven8-khaki-gs
"Nike Mercurial Vapor 16 Elite FG
Mad Voltage Pack",FQ1457-700,,https://images.stockx.com/images/Nike-Mercurial-Vapor-16-Elite-FG-Mad-Voltage-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-vapor-16-elite-fg-mad-voltage-pack
"Nike Phantom GX 2 Elite AG
Blue Fury White",FJ2554-400,,https://images.stockx.com/images/Nike-Phantom-GX-2-Elite-AG-Blue-Fury-White.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-gx-2-elite-ag-blue-fury-white
"Nike Air Zoom Maxfly
Hyper Pink Laser Orange",DH5359-600,"The Nike Air Zoom Maxfly Hyper Pink Laser Orange is a sneaker designed for athletics and is World Athletics-approved.

The Hyper Pink Laser Orange Nike Air Zoom Maxfly combines Laser Orange, Hyper Pink, Pink Blast, and pink across its design to give it a vibrant aesthetic. The upper is constructed with Flyweave to complete the lightweight and lockdown fit, tailored specifically for peak performance. It has a full-length carbon-fiber Flyplate for a propulsive and stable feel as your foot takes off. Underfoot, the outsole with a shockwave pattern provides traction, while a Zoom Air unit midsole together with lightweight foam at the heel caters to cushioning.

Something to note about the Nike Air Zoom Maxfly Hyper Pink Laser Orange is the design, featuring seven removable spikes at the forefoot to provide the essential traction required for achieving your maximum speed. The sneaker was released on January 15th, 2022, retailing at $180.",https://images.stockx.com/360/Nike-Air-Zoom-Maxfly-Hyper-Pink-Laser-Orange/Images/Nike-Air-Zoom-Maxfly-Hyper-Pink-Laser-Orange/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-zoom-maxfly-hyper-pink-laser-orange
"Nike Zoom Mercurial Superfly 9 Elite FG
Ready Pack",DJ4977-600 / FD0241-600,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Superfly-9-Elite-FG-Ready-Pack/Images/Nike-Zoom-Mercurial-Superfly-9-Elite-FG-Ready-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-superfly-9-elite-fg-ready-pack
"Nike Mercurial Superfly 10 Elite FG
Blueprint Pack",HJ9293-100,"Cutting-edge soccer boots are designed for precision and speed with the Nike Mercurial Superfly 10 Elite FG Blueprint Pack. This is for pros and amateur enthusiasts of the beautiful game.

These soccer cleats have the lightweight Vaporposite+ upper, which helps with speed while ensuring a snug fit that adapts to your feet. The Flyknit collar supports the ankle for stability, while the boots have a Zoom Air unit in the soleplate. The cleat specializes in firm ground play with hard plastic studs. The boot is white with a speckled effect and has blue accents on the upper and select orange studs. A giant blue Swoosh is on the outer shoe, with a smaller one on the inner, hugging the wording ""Nike Gripknit."" The word ""Air"" runs across the back heel.

We love these premium, futuristic soccer cleats with a design that matches the high-tech backing behind their engineering. The Nike Mercurial Superfly 10 Elite FG Blueprint Pack was released on July 3, 2024, for $300.",https://images.stockx.com/360/Nike-Mercurial-Superfly-10-Elite-FG-Blueprint-Pack/Images/Nike-Mercurial-Superfly-10-Elite-FG-Blueprint-Pack/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-superfly-10-elite-fg-blueprint-pack
"Nike Zoom Mercurial Vapor 1 RGN SE FG
Chrome Lime",HV0888-001,"The Nike Zoom Mercurial Vapor 1 RGN SE FG Chrome Lime is a cutting-edge soccer cleat designed for peak performance on the field. Featuring a sleek chrome and lime colorway, these cleats combine style with functionality. The innovative Zoom Air technology in the forefoot provides responsive cushioning, allowing for explosive speed and agility during play. The Flyknit upper offers a sock-like fit, enhancing comfort and ball control.

Built for firm ground surfaces, the Nike Zoom Mercurial Vapor 1 RGN SE FG boasts a specially designed stud configuration for optimal traction and quick directional changes. The lightweight construction and streamlined design contribute to improved speed and maneuverability, giving players a competitive edge. With its eye-catching aesthetics and advanced performance features, this cleat is perfect for soccer enthusiasts looking to elevate their game.

Us at StockX believe this product is great for serious soccer players who demand the best in both performance and style on the pitch. The combination of cutting-edge technology and striking design makes these cleats a standout choice for athletes aiming to make a statement with their footwear.",https://images.stockx.com/360/Nike-Zoom-Mercurial-Vapor-1-RGN-SE-FG-Chrome-Lime/Images/Nike-Zoom-Mercurial-Vapor-1-RGN-SE-FG-Chrome-Lime/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-vapor-1-rgn-se-fg-chrome-lime
